Fecha|Valor
1972-03-03 00:00:00|150.9
1972-03-04 00:00:00|151.5
1972-03-05 00:00:00|152.8
1972-03-06 00:00:00|155.3
1972-03-07 00:00:00|154.1
1972-03-08 00:00:00|152.2
1972-03-09 00:00:00|147.7
1972-03-10 00:00:00|144.5
1972-03-11 00:00:00|141.4
1972-03-12 00:00:00|140.2
1972-03-13 00:00:00|138.5
1972-03-14 00:00:00|136.8
1972-03-15 00:00:00|139.1
1972-03-16 00:00:00|140.8
1972-03-17 00:00:00|139.6
1972-03-18 00:00:00|138.5
1972-03-19 00:00:00|129.0
1972-03-20 00:00:00|120.9
1972-03-21 00:00:00|116.4
1972-03-22 00:00:00|115.4
1972-03-23 00:00:00|120.9
1972-03-24 00:00:00|129.0
1972-03-25 00:00:00|141.4
1972-03-26 00:00:00|154.1
1972-03-27 00:00:00|166.6
1972-03-28 00:00:00|180.5
1972-03-29 00:00:00|187.3
1972-03-30 00:00:00|188.6
1972-03-31 00:00:00|191.1
1972-04-01 00:00:00|195.0
1972-04-02 00:00:00|197.1
1972-04-03 00:00:00|200.6
1972-04-04 00:00:00|200.6
1972-04-05 00:00:00|201.3
1972-04-06 00:00:00|197.1
1972-04-07 00:00:00|193.6
1972-04-08 00:00:00|188.6
1972-04-09 00:00:00|187.3
1972-04-10 00:00:00|180.5
1972-04-11 00:00:00|172.7
1972-04-12 00:00:00|167.2
1972-04-13 00:00:00|166.6
1972-04-14 00:00:00|167.8
1972-04-15 00:00:00|170.9
1972-04-16 00:00:00|174.3
1972-04-17 00:00:00|180.5
1972-04-18 00:00:00|185.2
1972-04-19 00:00:00|187.3
1972-04-20 00:00:00|193.6
1972-04-21 00:00:00|202.1
1972-04-22 00:00:00|211.7
1972-04-23 00:00:00|220.2
1972-04-24 00:00:00|231.3
1972-04-25 00:00:00|238.9
1972-04-26 00:00:00|247.5
1972-04-27 00:00:00|251.7
1972-04-28 00:00:00|261.9
1972-04-29 00:00:00|266.2
1972-04-30 00:00:00|272.7
1972-05-01 00:00:00|277.2
1972-05-02 00:00:00|283.5
1972-05-03 00:00:00|291.2
1972-05-04 00:00:00|295.9
1972-05-05 00:00:00|298.7
1972-05-06 00:00:00|307.6
1972-05-07 00:00:00|310.7
1972-05-08 00:00:00|313.6
1972-05-09 00:00:00|318.5
1972-05-10 00:00:00|323.7
1972-05-11 00:00:00|329.0
1972-05-12 00:00:00|334.1
1972-05-13 00:00:00|338.1
1972-05-14 00:00:00|345.0
1972-05-15 00:00:00|348.8
1972-05-16 00:00:00|351.8
1972-05-17 00:00:00|356.1
1972-05-18 00:00:00|361.5
1972-05-19 00:00:00|366.4
1972-05-20 00:00:00|371.2
1972-05-21 00:00:00|376.9
1972-05-22 00:00:00|382.6
1972-05-23 00:00:00|389.5
1972-05-24 00:00:00|394.1
1972-05-25 00:00:00|404.7
1972-05-26 00:00:00|407.2
1972-05-27 00:00:00|411.1
1972-05-28 00:00:00|416.1
1972-05-29 00:00:00|419.6
1972-05-30 00:00:00|422.8
1972-05-31 00:00:00|423.9
1972-06-01 00:00:00|428.2
1972-06-02 00:00:00|434.3
1972-06-03 00:00:00|434.3
1972-06-04 00:00:00|439.2
1972-06-05 00:00:00|445.1
1972-06-06 00:00:00|446.3
1972-06-07 00:00:00|448.6
1972-06-08 00:00:00|452.1
1972-06-09 00:00:00|456.0
1972-06-10 00:00:00|461.3
1972-06-11 00:00:00|465.2
1972-06-12 00:00:00|467.7
1972-06-13 00:00:00|470.1
1972-06-14 00:00:00|477.4
1972-06-15 00:00:00|479.9
1972-06-16 00:00:00|483.6
1972-06-17 00:00:00|487.2
1972-06-18 00:00:00|490.9
1972-06-19 00:00:00|495.7
1972-06-20 00:00:00|498.1
1972-06-21 00:00:00|501.7
1972-06-22 00:00:00|506.9
1972-06-23 00:00:00|512.0
1972-06-24 00:00:00|515.9
1972-06-25 00:00:00|518.4
1972-06-26 00:00:00|522.1
1972-06-27 00:00:00|527.2
1972-06-28 00:00:00|531.5
1972-06-29 00:00:00|532.9
1972-06-30 00:00:00|532.9
1972-07-01 00:00:00|531.5
1972-07-02 00:00:00|531.5
1972-07-03 00:00:00|528.6
1972-07-04 00:00:00|524.6
1972-07-05 00:00:00|520.9
1972-07-06 00:00:00|518.4
1972-07-07 00:00:00|517.1
1972-07-08 00:00:00|514.6
1972-07-09 00:00:00|512.0
1972-07-10 00:00:00|508.2
1972-07-11 00:00:00|503.0
1972-07-12 00:00:00|501.7
1972-07-13 00:00:00|495.7
1972-07-14 00:00:00|488.5
1972-07-15 00:00:00|484.8
1972-07-16 00:00:00|479.9
1972-07-17 00:00:00|471.3
1972-07-18 00:00:00|460.0
1972-07-19 00:00:00|452.1
1972-07-20 00:00:00|440.4
1972-07-21 00:00:00|430.6
1972-07-22 00:00:00|422.8
1972-07-23 00:00:00|411.1
1972-07-24 00:00:00|391.8
1972-07-25 00:00:00|389.5
1972-07-26 00:00:00|382.6
1972-07-27 00:00:00|373.5
1972-07-28 00:00:00|366.4
1972-07-29 00:00:00|358.3
1972-07-30 00:00:00|350.7
1972-07-31 00:00:00|344.0
1972-08-01 00:00:00|338.1
1972-08-02 00:00:00|334.1
1972-08-03 00:00:00|325.8
1972-08-04 00:00:00|312.6
1972-08-05 00:00:00|300.6
1972-08-06 00:00:00|291.2
1972-08-07 00:00:00|281.6
1972-08-08 00:00:00|269.4
1972-08-09 00:00:00|261.9
1972-08-10 00:00:00|251.7
1972-08-11 00:00:00|240.6
1972-08-12 00:00:00|236.7
1972-08-13 00:00:00|235.1
1972-08-14 00:00:00|238.9
1972-08-15 00:00:00|238.9
1972-08-16 00:00:00|236.7
1972-08-17 00:00:00|233.6
1972-08-18 00:00:00|234.3
1972-08-19 00:00:00|238.9
1972-08-20 00:00:00|238.9
1972-08-21 00:00:00|238.9
1972-08-22 00:00:00|243.2
1972-08-23 00:00:00|253.3
1972-08-24 00:00:00|261.9
1972-08-25 00:00:00|269.4
1972-08-26 00:00:00|269.4
1972-08-27 00:00:00|272.7
1972-08-28 00:00:00|277.2
1972-08-29 00:00:00|281.6
1972-08-30 00:00:00|285.4
1972-08-31 00:00:00|288.3
1972-09-01 00:00:00|283.5
1972-09-02 00:00:00|282.6
1972-09-03 00:00:00|282.6
1972-09-04 00:00:00|287.4
1972-09-05 00:00:00|289.3
1972-09-06 00:00:00|289.3
1972-09-07 00:00:00|284.5
1972-09-08 00:00:00|281.6
1972-09-09 00:00:00|278.1
1972-09-10 00:00:00|272.7
1972-09-11 00:00:00|270.3
1972-09-12 00:00:00|268.6
1972-09-13 00:00:00|264.5
1972-09-14 00:00:00|261.9
1972-09-15 00:00:00|258.4
1972-09-16 00:00:00|260.2
1972-09-17 00:00:00|255.8
1972-09-18 00:00:00|255.8
1972-09-19 00:00:00|255.0
1972-09-20 00:00:00|255.0
1972-09-21 00:00:00|261.9
1972-09-22 00:00:00|260.2
1972-09-23 00:00:00|262.8
1972-09-24 00:00:00|262.8
1972-09-25 00:00:00|263.6
1972-09-26 00:00:00|261.9
1972-09-27 00:00:00|260.2
1972-09-28 00:00:00|261.9
1972-09-29 00:00:00|263.6
1972-09-30 00:00:00|264.5
1972-10-01 00:00:00|268.6
1972-10-02 00:00:00|270.3
1972-10-03 00:00:00|272.7
1972-10-04 00:00:00|273.6
1972-10-05 00:00:00|274.5
1972-10-06 00:00:00|276.3
1972-10-07 00:00:00|274.5
1972-10-08 00:00:00|277.2
1972-10-09 00:00:00|279.8
1972-10-10 00:00:00|280.7
1972-10-11 00:00:00|281.6
1972-10-12 00:00:00|285.4
1972-10-13 00:00:00|289.3
1972-10-14 00:00:00|293.1
1972-10-15 00:00:00|295.9
1972-10-16 00:00:00|298.7
1972-10-17 00:00:00|303.6
1972-10-18 00:00:00|308.6
1972-10-19 00:00:00|310.7
1972-10-20 00:00:00|312.6
1972-10-21 00:00:00|315.6
1972-10-22 00:00:00|317.5
1972-10-23 00:00:00|318.5
1972-10-24 00:00:00|316.6
1972-10-25 00:00:00|308.6
1972-10-26 00:00:00|312.6
1972-10-27 00:00:00|310.7
1972-10-28 00:00:00|309.7
1972-10-29 00:00:00|315.6
1972-10-30 00:00:00|320.5
1972-10-31 00:00:00|310.7
1972-11-01 00:00:00|320.5
1972-11-02 00:00:00|320.5
1972-11-03 00:00:00|318.5
1972-11-04 00:00:00|324.7
1972-11-05 00:00:00|326.9
1972-11-06 00:00:00|330.0
1972-11-07 00:00:00|333.1
1972-11-08 00:00:00|339.1
1972-11-09 00:00:00|343.1
1972-11-10 00:00:00|341.2
1972-11-11 00:00:00|346.9
1972-11-12 00:00:00|353.9
1972-11-13 00:00:00|358.3
1972-11-14 00:00:00|357.2
1972-11-15 00:00:00|356.1
1972-11-16 00:00:00|367.3
1972-11-17 00:00:00|369.3
1972-11-18 00:00:00|371.2
1972-11-19 00:00:00|373.5
1972-11-20 00:00:00|376.9
1972-11-21 00:00:00|378.0
1972-11-22 00:00:00|378.0
1972-11-23 00:00:00|374.7
1972-11-24 00:00:00|374.7
1972-11-25 00:00:00|379.2
1972-11-26 00:00:00|376.9
1972-11-27 00:00:00|382.6
1972-11-28 00:00:00|384.9
1972-11-29 00:00:00|386.1
1972-11-30 00:00:00|386.1
1972-12-01 00:00:00|386.1
1972-12-02 00:00:00|386.1
1972-12-03 00:00:00|382.6
1972-12-04 00:00:00|380.3
1972-12-05 00:00:00|376.9
1972-12-06 00:00:00|371.2
1972-12-07 00:00:00|369.3
1972-12-08 00:00:00|366.4
1972-12-09 00:00:00|363.5
1972-12-10 00:00:00|358.3
1972-12-11 00:00:00|352.8
1972-12-12 00:00:00|347.8
1972-12-13 00:00:00|343.1
1972-12-14 00:00:00|338.1
1972-12-15 00:00:00|329.0
1972-12-16 00:00:00|325.8
1972-12-17 00:00:00|320.5
1972-12-18 00:00:00|315.6
1972-12-19 00:00:00|305.6
1972-12-20 00:00:00|300.6
1972-12-21 00:00:00|294.0
1972-12-22 00:00:00|291.2
1972-12-23 00:00:00|291.2
1972-12-24 00:00:00|291.2
1972-12-25 00:00:00|291.2
1972-12-26 00:00:00|291.2
1972-12-27 00:00:00|289.3
1972-12-28 00:00:00|286.4
1972-12-29 00:00:00|279.8
1972-12-30 00:00:00|271.1
1972-12-31 00:00:00|260.2
1973-01-01 00:00:00|247.5
1973-01-02 00:00:00|235.1
1973-01-03 00:00:00|220.2
1973-01-04 00:00:00|209.5
1973-01-05 00:00:00|198.5
1973-01-06 00:00:00|188.6
1973-01-07 00:00:00|181.8
1973-01-08 00:00:00|174.3
1973-01-09 00:00:00|158.9
1973-01-10 00:00:00|158.9
1973-01-11 00:00:00|149.6
1973-01-12 00:00:00|143.3
1973-01-13 00:00:00|135.0
1973-01-14 00:00:00|129.0
1973-01-15 00:00:00|126.4
1973-01-16 00:00:00|123.9
1973-01-17 00:00:00|121.5
1973-01-18 00:00:00|119.7
1973-01-19 00:00:00|116.4
1973-01-20 00:00:00|112.9
1973-01-21 00:00:00|109.8
1973-01-22 00:00:00|106.7
1973-01-23 00:00:00|104.7
1973-01-24 00:00:00|105.7
1973-01-25 00:00:00|106.7
1973-01-26 00:00:00|106.7
1973-01-27 00:00:00|100.8
1973-01-28 00:00:00|96.2
1973-01-29 00:00:00|91.7
1973-01-30 00:00:00|89.3
1973-01-31 00:00:00|86.9
1973-02-01 00:00:00|84.63
1973-02-02 00:00:00|81.4
1973-02-03 00:00:00|79.93
1973-02-04 00:00:00|79.93
1973-02-05 00:00:00|78.96
1973-02-06 00:00:00|75.31
1973-02-07 00:00:00|70.97
1973-02-08 00:00:00|70.04
1973-02-09 00:00:00|69.15
1973-02-10 00:00:00|68.22
1973-02-11 00:00:00|67.33
1973-02-12 00:00:00|66.41
1973-02-13 00:00:00|65.53
1973-02-14 00:00:00|64.62
1973-02-15 00:00:00|62.73
1973-02-16 00:00:00|60.85
1973-02-17 00:00:00|62.35
1973-02-18 00:00:00|61.23
1973-02-19 00:00:00|60.85
1973-02-20 00:00:00|57.53
1973-02-21 00:00:00|57.53
1973-02-22 00:00:00|56.79
1973-02-23 00:00:00|53.18
1973-02-24 00:00:00|51.75
1973-02-25 00:00:00|50.34
1973-02-26 00:00:00|48.94
1973-02-27 00:00:00|47.9
1973-02-28 00:00:00|47.2
1973-03-01 00:00:00|44.98
1973-03-02 00:00:00|43.46
1973-03-03 00:00:00|42.45
1973-03-04 00:00:00|41.45
1973-03-05 00:00:00|42.78
1973-03-06 00:00:00|43.12
1973-03-07 00:00:00|44.37
1973-03-08 00:00:00|47.55
1973-03-09 00:00:00|50.69
1973-03-10 00:00:00|53.54
1973-03-11 00:00:00|52.46
1973-03-12 00:00:00|51.05
1973-03-13 00:00:00|51.05
1973-03-14 00:00:00|57.16
1973-03-15 00:00:00|59.74
1973-03-16 00:00:00|60.11
1973-03-17 00:00:00|60.11
1973-03-18 00:00:00|63.1
1973-03-19 00:00:00|68.41
1973-03-20 00:00:00|72.27
1973-03-21 00:00:00|75.75
1973-03-22 00:00:00|75.75
1973-03-23 00:00:00|68.84
1973-03-24 00:00:00|64.62
1973-03-25 00:00:00|63.1
1973-03-26 00:00:00|64.24
1973-03-27 00:00:00|68.84
1973-03-28 00:00:00|72.27
1973-03-29 00:00:00|82.38
1973-03-30 00:00:00|79.93
1973-03-31 00:00:00|79.93
1973-04-01 00:00:00|79.7
1973-04-02 00:00:00|79.4
1973-04-03 00:00:00|77.5
1973-04-04 00:00:00|71.0
1973-04-05 00:00:00|68.0
1973-04-06 00:00:00|66.3
1973-04-07 00:00:00|63.5
1973-04-08 00:00:00|62.0
1973-04-09 00:00:00|60.1
1973-04-10 00:00:00|61.8
1973-04-11 00:00:00|63.5
1973-04-12 00:00:00|68.8
1973-04-13 00:00:00|72.5
1973-04-14 00:00:00|76.2
1973-04-15 00:00:00|77.5
1973-04-16 00:00:00|82.4
1973-04-17 00:00:00|86.0
1973-04-18 00:00:00|88.4
1973-04-19 00:00:00|87.9
1973-04-20 00:00:00|85.5
1973-04-21 00:00:00|89.3
1973-04-22 00:00:00|90.8
1973-04-23 00:00:00|94.2
1973-04-24 00:00:00|97.7
1973-04-25 00:00:00|99.2
1973-04-26 00:00:00|108.5
1973-04-27 00:00:00|117.9
1973-04-28 00:00:00|126.4
1973-04-29 00:00:00|130.3
1973-04-30 00:00:00|134.3
1973-05-01 00:00:00|136.8
1973-05-02 00:00:00|138.5
1973-05-03 00:00:00|136.2
1973-05-04 00:00:00|131.6
1973-05-05 00:00:00|128.0
1973-05-06 00:00:00|125.9
1973-05-07 00:00:00|124.9
1973-05-08 00:00:00|123.9
1973-05-09 00:00:00|126.4
1973-05-10 00:00:00|138.5
1973-05-11 00:00:00|150.9
1973-05-12 00:00:00|168.5
1973-05-13 00:00:00|166.6
1973-05-14 00:00:00|161.4
1973-05-15 00:00:00|155.9
1973-05-16 00:00:00|151.5
1973-05-17 00:00:00|147.7
1973-05-18 00:00:00|145.8
1973-05-19 00:00:00|145.2
1973-05-20 00:00:00|143.3
1973-05-21 00:00:00|145.8
1973-05-22 00:00:00|157.1
1973-05-23 00:00:00|170.9
1973-05-24 00:00:00|178.2
1973-05-25 00:00:00|189.2
1973-05-26 00:00:00|191.7
1973-05-27 00:00:00|197.1
1973-05-28 00:00:00|200.6
1973-05-29 00:00:00|199.9
1973-05-30 00:00:00|197.1
1973-05-31 00:00:00|195.7
1973-06-01 00:00:00|193.6
1973-06-02 00:00:00|189.8
1973-06-03 00:00:00|185.2
1973-06-04 00:00:00|181.8
1973-06-05 00:00:00|172.7
1973-06-06 00:00:00|167.8
1973-06-07 00:00:00|164.0
1973-06-08 00:00:00|164.7
1973-06-09 00:00:00|169.7
1973-06-10 00:00:00|175.1
1973-06-11 00:00:00|178.9
1973-06-12 00:00:00|180.5
1973-06-13 00:00:00|180.5
1973-06-14 00:00:00|185.9
1973-06-15 00:00:00|191.7
1973-06-16 00:00:00|197.1
1973-06-17 00:00:00|199.2
1973-06-18 00:00:00|204.3
1973-06-19 00:00:00|209.5
1973-06-20 00:00:00|215.2
1973-06-21 00:00:00|218.8
1973-06-22 00:00:00|225.1
1973-06-23 00:00:00|229.5
1973-06-24 00:00:00|233.6
1973-06-25 00:00:00|237.4
1973-06-26 00:00:00|241.5
1973-06-27 00:00:00|251.7
1973-06-28 00:00:00|259.3
1973-06-29 00:00:00|266.2
1973-06-30 00:00:00|270.3
1973-07-01 00:00:00|272.7
1973-07-02 00:00:00|278.1
1973-07-03 00:00:00|286.4
1973-07-04 00:00:00|284.5
1973-07-05 00:00:00|284.5
1973-07-06 00:00:00|284.5
1973-07-07 00:00:00|283.5
1973-07-08 00:00:00|279.8
1973-07-09 00:00:00|278.1
1973-07-10 00:00:00|277.2
1973-07-11 00:00:00|272.7
1973-07-12 00:00:00|267.0
1973-07-13 00:00:00|266.2
1973-07-14 00:00:00|264.5
1973-07-15 00:00:00|262.8
1973-07-16 00:00:00|261.0
1973-07-17 00:00:00|259.3
1973-07-18 00:00:00|255.8
1973-07-19 00:00:00|247.5
1973-07-20 00:00:00|244.9
1973-07-21 00:00:00|247.5
1973-07-22 00:00:00|249.1
1973-07-23 00:00:00|250.0
1973-07-24 00:00:00|253.3
1973-07-25 00:00:00|253.3
1973-07-26 00:00:00|257.5
1973-07-27 00:00:00|259.3
1973-07-28 00:00:00|262.8
1973-07-29 00:00:00|264.5
1973-07-30 00:00:00|268.6
1973-07-31 00:00:00|272.7
1973-08-01 00:00:00|277.2
1973-08-02 00:00:00|279.8
1973-08-03 00:00:00|281.6
1973-08-04 00:00:00|286.4
1973-08-05 00:00:00|291.2
1973-08-06 00:00:00|295.9
1973-08-07 00:00:00|298.7
1973-08-08 00:00:00|300.6
1973-08-09 00:00:00|303.6
1973-08-10 00:00:00|305.6
1973-08-11 00:00:00|312.2
1973-08-12 00:00:00|314.6
1973-08-13 00:00:00|315.4
1973-08-14 00:00:00|317.1
1973-08-15 00:00:00|318.7
1973-08-16 00:00:00|321.1
1973-08-17 00:00:00|322.4
1973-08-18 00:00:00|322.4
1973-08-19 00:00:00|324.9
1973-08-20 00:00:00|328.6
1973-08-21 00:00:00|331.1
1973-08-22 00:00:00|332.1
1973-08-23 00:00:00|334.1
1973-08-24 00:00:00|336.1
1973-08-25 00:00:00|336.1
1973-08-26 00:00:00|341.2
1973-08-27 00:00:00|345.9
1973-08-28 00:00:00|345.9
1973-08-29 00:00:00|348.8
1973-08-30 00:00:00|350.7
1973-08-31 00:00:00|359.4
1973-09-01 00:00:00|366.4
1973-09-02 00:00:00|371.2
1973-09-03 00:00:00|373.5
1973-09-04 00:00:00|376.9
1973-09-05 00:00:00|382.6
1973-09-06 00:00:00|389.5
1973-09-07 00:00:00|393.0
1973-09-08 00:00:00|396.2
1973-09-09 00:00:00|399.4
1973-09-10 00:00:00|404.7
1973-09-11 00:00:00|408.5
1973-09-12 00:00:00|414.9
1973-09-13 00:00:00|417.4
1973-09-14 00:00:00|421.7
1973-09-15 00:00:00|430.6
1973-09-16 00:00:00|434.3
1973-09-17 00:00:00|436.8
1973-09-18 00:00:00|436.8
1973-09-19 00:00:00|446.3
1973-09-20 00:00:00|452.1
1973-09-21 00:00:00|454.7
1973-09-22 00:00:00|458.6
1973-09-23 00:00:00|465.2
1973-09-24 00:00:00|467.7
1973-09-25 00:00:00|472.5
1973-09-26 00:00:00|479.9
1973-09-27 00:00:00|482.3
1973-09-28 00:00:00|483.6
1973-09-29 00:00:00|489.7
1973-09-30 00:00:00|493.3
1973-10-01 00:00:00|498.1
1973-10-02 00:00:00|501.7
1973-10-03 00:00:00|506.9
1973-10-04 00:00:00|514.6
1973-10-05 00:00:00|520.9
1973-10-06 00:00:00|527.2
1973-10-07 00:00:00|534.4
1973-10-08 00:00:00|541.6
1973-10-09 00:00:00|547.5
1973-10-10 00:00:00|554.8
1973-10-11 00:00:00|560.6
1973-10-12 00:00:00|566.3
1973-10-13 00:00:00|576.8
1973-10-14 00:00:00|581.5
1973-10-15 00:00:00|586.2
1973-10-16 00:00:00|594.0
1973-10-17 00:00:00|598.7
1973-10-18 00:00:00|603.5
1973-10-19 00:00:00|609.8
1973-10-20 00:00:00|614.6
1973-10-21 00:00:00|621.5
1973-10-22 00:00:00|627.2
1973-10-23 00:00:00|634.8
1973-10-24 00:00:00|642.5
1973-10-25 00:00:00|650.2
1973-10-26 00:00:00|655.9
1973-10-27 00:00:00|661.7
1973-10-28 00:00:00|663.7
1973-10-29 00:00:00|665.6
1973-10-30 00:00:00|665.6
1973-10-31 00:00:00|669.5
1973-11-01 00:00:00|669.5
1973-11-02 00:00:00|669.5
1973-11-03 00:00:00|669.5
1973-11-04 00:00:00|671.4
1973-11-05 00:00:00|671.4
1973-11-06 00:00:00|675.3
1973-11-07 00:00:00|673.4
1973-11-08 00:00:00|671.4
1973-11-09 00:00:00|671.4
1973-11-10 00:00:00|669.5
1973-11-11 00:00:00|667.5
1973-11-12 00:00:00|667.5
1973-11-13 00:00:00|665.6
1973-11-14 00:00:00|665.6
1973-11-15 00:00:00|663.7
1973-11-16 00:00:00|661.7
1973-11-17 00:00:00|661.7
1973-11-18 00:00:00|661.7
1973-11-19 00:00:00|661.7
1973-11-20 00:00:00|659.8
1973-11-21 00:00:00|659.8
1973-11-22 00:00:00|665.6
1973-11-23 00:00:00|665.6
1973-11-24 00:00:00|665.6
1973-11-25 00:00:00|665.6
1973-11-26 00:00:00|667.5
1973-11-27 00:00:00|667.5
1973-11-28 00:00:00|667.5
1973-11-29 00:00:00|671.4
1973-11-30 00:00:00|671.4
1973-12-01 00:00:00|675.3
1973-12-02 00:00:00|675.3
1973-12-03 00:00:00|678.4
1973-12-04 00:00:00|678.4
1973-12-05 00:00:00|681.5
1973-12-06 00:00:00|683.1
1973-12-07 00:00:00|687.8
1973-12-08 00:00:00|690.9
1973-12-09 00:00:00|694.0
1973-12-10 00:00:00|694.0
1973-12-11 00:00:00|706.6
1973-12-12 00:00:00|712.9
1973-12-13 00:00:00|716.1
1973-12-14 00:00:00|719.3
1973-12-15 00:00:00|719.3
1973-12-16 00:00:00|719.3
1973-12-17 00:00:00|716.1
1973-12-18 00:00:00|712.9
1973-12-19 00:00:00|709.8
1973-12-20 00:00:00|706.6
1973-12-21 00:00:00|703.5
1973-12-22 00:00:00|694.0
1973-12-23 00:00:00|690.9
1973-12-24 00:00:00|689.3
1973-12-25 00:00:00|687.8
1973-12-26 00:00:00|686.2
1973-12-27 00:00:00|681.5
1973-12-28 00:00:00|675.3
1973-12-29 00:00:00|669.5
1973-12-30 00:00:00|663.7
1973-12-31 00:00:00|676.9
1974-01-01 00:00:00|650.2
1974-01-02 00:00:00|642.5
1974-01-03 00:00:00|636.7
1974-01-04 00:00:00|627.2
1974-01-05 00:00:00|617.7
1974-01-06 00:00:00|611.4
1974-01-07 00:00:00|605.1
1974-01-08 00:00:00|601.9
1974-01-09 00:00:00|594.0
1974-01-10 00:00:00|584.6
1974-01-11 00:00:00|575.3
1974-01-12 00:00:00|569.2
1974-01-13 00:00:00|560.6
1974-01-14 00:00:00|548.9
1974-01-15 00:00:00|541.6
1974-01-16 00:00:00|531.5
1974-01-17 00:00:00|520.9
1974-01-18 00:00:00|510.7
1974-01-19 00:00:00|501.7
1974-01-20 00:00:00|492.1
1974-01-21 00:00:00|483.6
1974-01-22 00:00:00|477.4
1974-01-23 00:00:00|468.9
1974-01-24 00:00:00|458.6
1974-01-25 00:00:00|449.8
1974-01-26 00:00:00|438.0
1974-01-27 00:00:00|428.2
1974-01-28 00:00:00|419.6
1974-01-29 00:00:00|404.7
1974-01-30 00:00:00|394.1
1974-01-31 00:00:00|384.9
1974-02-01 00:00:00|373.5
1974-02-02 00:00:00|363.5
1974-02-03 00:00:00|352.8
1974-02-04 00:00:00|345.9
1974-02-05 00:00:00|338.1
1974-02-06 00:00:00|331.1
1974-02-07 00:00:00|322.4
1974-02-08 00:00:00|313.0
1974-02-09 00:00:00|308.6
1974-02-10 00:00:00|303.6
1974-02-11 00:00:00|300.6
1974-02-12 00:00:00|297.8
1974-02-13 00:00:00|296.8
1974-02-14 00:00:00|294.0
1974-02-15 00:00:00|296.8
1974-02-16 00:00:00|297.8
1974-02-17 00:00:00|299.7
1974-02-18 00:00:00|300.6
1974-02-19 00:00:00|298.7
1974-02-20 00:00:00|300.6
1974-02-21 00:00:00|302.6
1974-02-22 00:00:00|305.6
1974-02-23 00:00:00|302.6
1974-02-24 00:00:00|297.8
1974-02-25 00:00:00|295.9
1974-02-26 00:00:00|292.2
1974-02-27 00:00:00|289.3
1974-02-28 00:00:00|286.4
1974-03-01 00:00:00|282.6
1974-03-02 00:00:00|281.6
1974-03-03 00:00:00|281.6
1974-03-04 00:00:00|282.6
1974-03-05 00:00:00|279.0
1974-03-06 00:00:00|274.1
1974-03-07 00:00:00|266.2
1974-03-08 00:00:00|258.4
1974-03-09 00:00:00|249.1
1974-03-10 00:00:00|247.5
1974-03-11 00:00:00|247.1
1974-03-12 00:00:00|245.7
1974-03-13 00:00:00|251.7
1974-03-14 00:00:00|257.5
1974-03-15 00:00:00|258.4
1974-03-16 00:00:00|255.8
1974-03-17 00:00:00|257.5
1974-03-18 00:00:00|259.3
1974-03-19 00:00:00|258.4
1974-03-20 00:00:00|260.2
1974-03-21 00:00:00|261.9
1974-03-22 00:00:00|262.8
1974-03-23 00:00:00|262.8
1974-03-24 00:00:00|258.4
1974-03-25 00:00:00|256.7
1974-03-26 00:00:00|254.5
1974-03-27 00:00:00|253.3
1974-03-28 00:00:00|252.5
1974-03-29 00:00:00|254.1
1974-03-30 00:00:00|252.5
1974-03-31 00:00:00|250.8
1974-04-01 00:00:00|250.0
